filename,sr,duration_s,snr_db,kurtosis,spectral_centroid,low_freq_energy_ratio,sample_entropy,autocorr_index,crest_factor
0001914.wav,4000,24.992,inf,479.2785886,524.1069069,0.169070288,0.004853468,0.409209528,41.74798169
0001915.wav,4000,38.656,inf,235.7555557,526.47158,0.278497449,0.004322415,0.439529223,32.97710455
0001916.wav,4000,27.984,inf,62.78837827,445.7876256,0.154977605,0.002960191,0.56570707,18.81868344
0001917.wav,4000,28.048,inf,448.4233851,457.6091248,0.137181302,0.00528245,0.394427246,38.44285726
0001918.wav,4000,20,inf,327.7722018,362.8065147,0.119142947,0.002841949,0.159678163,24.94157789
0001919.wav,4000,22.288,inf,207.8261152,364.8099065,0.19296979,0.003446844,0.284857493,24.02990027
0001920.wav,4000,16.096,inf,114.8817718,402.5696937,0.382329451,0.004885001,0.465593084,20.30236718
0001921.wav,4000,20.784,inf,184.7770963,362.5149646,0.33886599,0.004327245,0.409255418,23.23906791
0001922.wav,4000,15.68,inf,8.649680814,380.6046035,0.240014397,0.026938179,0.852650524,7.316749175
0001923.wav,4000,21.792,inf,511.1828629,402.7402029,0.058520269,0.002542225,0.1310606,28.42311404
0001924.wav,4000,17.952,inf,614.8129278,330.1680954,0.111004986,0.006316621,0.352558113,37.34336353
0001925.wav,4000,17.84,inf,269.8137266,398.1293669,0.109286692,0.00370812,0.274211905,24.0686057
0001926.wav,4000,26.288,inf,35.63868748,348.7934875,0.11372481,0.008672467,0.48768336,12.42500574
0001927.wav,4000,20.992,inf,338.4879419,344.4720157,0.209248845,0.008929729,0.407296453,29.45997646
0001928.wav,4000,20.48,inf,162.4653304,330.8847954,0.212936416,0.007297982,0.414056715,25.58929
0001929.wav,4000,21.504,inf,192.2209524,345.9918115,0.145063201,0.003688507,0.184145944,21.94558009
0001930.wav,4000,16.352,inf,145.6071733,336.3273522,0.343049472,0.00474809,0.310697847,21.23439798
0001931.wav,4000,26.752,inf,92.45878767,335.6461189,0.338488826,0.00655757,0.480789143,15.16595337
0001932.wav,4000,26.944,inf,69.09714999,375.8452237,0.52347719,0.005905562,0.421392983,16.7098454
0001933.wav,4000,14.784,inf,1177.453292,393.0031149,0.120023096,0.007669756,0.440524004,51.82906686
0001934.wav,4000,16.592,inf,15.12007443,345.0259792,0.383798732,0.008570543,0.495841957,6.202057665
0001935.wav,4000,21.2,inf,17.71750226,348.3249064,0.013971398,0.00098885,0.600353347,4.680657842
0001936.wav,4000,19.152,inf,104.3152667,436.3713206,0.14487342,0.005132301,0.364205458,15.1107105
0001937.wav,4000,15.552,inf,52.16077041,271.3642697,0.597869664,0.007961418,0.733688882,16.73123419
0001938.wav,4000,16.752,inf,75.3385439,413.5951316,0.346093629,0.007530176,0.595970818,17.70568582
0001939.wav,4000,17.36,inf,228.5612836,323.2107153,0.318642351,0.015186029,0.600504087,35.60857088
0001940.wav,4000,18.096,inf,232.1134677,485.2932824,0.198671009,0.01297916,0.483474712,29.60745923
0001941.wav,4000,14.656,inf,126.1396521,294.0918552,0.510443379,0.01600339,0.714720975,27.52053483
0001942.wav,4000,12.848,inf,119.0344461,339.4092309,0.479764413,0.011816555,0.717738529,22.53274182
0001943.wav,4000,25.584,inf,58.78442861,501.8602579,0.059647069,0.003216953,0.290284707,15.5462069
0001944.wav,4000,17.056,inf,35.98047653,272.6673766,0.229873263,0.006617036,0.339133639,9.368405056
0001945.wav,4000,15.696,inf,61.39698541,377.3605147,0.209562961,0.011753628,0.506822882,13.88653455
0001946.wav,4000,13.744,inf,24.99863346,534.4099083,0.012027225,0.002426148,0.404860463,6.64482378
0001947.wav,4000,20.096,inf,212.3837169,374.9729067,0.137213746,0.003699081,0.291785438,21.43683237
0001948.wav,4000,17.856,inf,67.86774411,507.4101282,0.506102078,0.001879363,0.387152691,18.84212208
0001949.wav,4000,19.152,inf,124.7974658,323.6477275,0.103331996,0.003627963,0.181264109,14.89441791
0001950.wav,4000,22.688,inf,184.2318517,399.7474178,0.14098667,0.003150931,0.190482488,20.42997922
0001951.wav,4000,14.48,inf,35.58321444,329.6897936,0.198213943,0.012631524,0.540242119,25.9818679
0001952.wav,4000,7.552,inf,26.12958511,285.471688,0.474545438,0.017215192,0.74469205,17.27093047
0001953.wav,4000,19.392,inf,185.8383332,427.9290418,0.164275008,0.003561321,0.318204405,18.08375308
0001954.wav,4000,15.488,inf,509.8283917,452.394549,0.143600966,0.004742286,0.382279732,32.28328105
0001955.wav,4000,22.288,inf,223.4968353,469.2215063,0.073650585,0.004910431,0.334278656,21.04334113
0001956.wav,4000,19.648,inf,159.9854495,651.9426149,0.036927044,0.006330383,0.351040351,20.89200437
0001957.wav,4000,29.184,inf,175.0867452,382.7830428,0.26698652,0.011795715,0.595544579,23.7253307
0001958.wav,4000,12.992,inf,200.2808855,410.5681095,0.392489056,0.005800643,0.300710892,21.76351572
0001959.wav,4000,20.144,inf,50.19845627,355.0590972,0.481558522,0.008743061,0.622505977,14.25344533
0001960.wav,4000,16.864,inf,78.73872412,374.6594996,0.354729295,0.007791399,0.493953947,17.30475659
0001961.wav,4000,15.6,inf,73.39258693,346.9680891,0.526948525,0.0138152,0.568576206,17.22683188
0001962.wav,4000,11.68,inf,33.81374907,549.5444811,0.428207065,0.013425987,0.639856303,13.18421769
0001963.wav,4000,16.384,inf,24.65052277,275.4848002,0.669414896,0.017775907,0.717643208,11.9194528
0001964.wav,4000,17.392,inf,73.1092279,541.8156302,0.382681854,0.012538021,0.595474199,19.79592619
0001965.wav,4000,35.584,inf,257.3540443,446.0870899,0.10685419,0.004560088,0.320497967,32.26910033
0001966.wav,4000,31.888,inf,176.4735035,418.2238709,0.357859535,0.005367176,0.452230364,29.99790746
0001967.wav,4000,31.248,inf,68.6968603,433.0075842,0.319776458,0.004107672,0.449409937,25.26642992
0001968.wav,4000,33.296,inf,139.6429984,410.6962716,0.390370788,0.006031979,0.536004213,26.590124
0001969.wav,4000,40.784,inf,447.9423277,577.5819846,0.09045799,0.003888024,0.382997074,36.33174985
0001970.wav,4000,32.896,inf,302.4710528,493.1663758,0.222433669,0.004925647,0.536270861,37.00036271
0001971.wav,4000,33.44,inf,196.9319239,500.7181354,0.0752498,0.002899315,0.341951986,27.38612962
0001972.wav,4000,30.784,inf,400.1415547,448.7829952,0.127017916,0.004463012,0.293750795,33.96069108
0001973.wav,4000,36.544,inf,339.3596021,586.0253912,0.039191494,0.002584303,0.145793639,26.9448403
0001974.wav,4000,30.592,inf,145.6194532,455.3613151,0.055034598,0.002502998,0.161545674,19.65491293
0001975.wav,4000,30.192,inf,112.8725683,543.8921053,0.072944044,0.002251385,0.298557636,20.65541055
0001976.wav,4000,14.944,inf,44.20897319,335.581996,0.057724164,0.000375989,0.106293574,10.97219438
0001977.wav,4000,19.552,inf,335.730319,408.3587351,0.283146468,0.011987623,0.529494922,37.60051928
0001978.wav,4000,11.952,inf,15.78062157,424.3161495,0.013869765,0.001657374,0.505119206,4.59177584
0001979.wav,4000,10.56,inf,82.81176731,370.8416864,0.255929792,0.007064275,0.498386988,22.5622376
0001980.wav,4000,30.288,inf,55.34545456,550.3785416,0.034851183,0.0024033,0.323344944,14.96971487
0001981.wav,4000,31.088,inf,29.02814125,557.5012783,0.034457342,0.003720888,0.610066976,12.91809746
0001982.wav,4000,32.4,inf,83.05191389,586.0000218,0.078006958,0.003550064,0.28468656,18.21432587
0001983.wav,4000,23.152,inf,105.4553838,411.4293947,0.114567304,0.007187669,0.382286527,20.53159621
0001984.wav,4000,32.992,inf,29.34866444,538.4893362,0.006863118,0.002099536,0.217344981,8.333418087
0001985.wav,4000,30.384,inf,46.69282252,463.2820419,0.062089524,0.003403692,0.339402477,15.1613155
0001986.wav,4000,34.784,,2.498087611,570.5765204,0.003698815,0.004185853,0.900831751,2.446241115
0001987.wav,4000,27.296,inf,4.030673709,487.9769043,0.023397,0.006908743,0.816213265,4.501475708
0001988.wav,4000,31.984,inf,13.50884399,294.9967905,0.42601836,0.00817327,0.699378505,11.38663358
0001989.wav,4000,25.584,inf,4.695815974,453.3950687,0.018028515,0.004993084,0.8173591,4.09179426
0001990.wav,4000,30.048,inf,171.1839026,384.6091139,0.298510699,0.005763523,0.422856733,26.75115794
0001991.wav,4000,28.064,inf,82.45828555,364.7205664,0.361012237,0.007275057,0.517202599,20.37056064
0001992.wav,4000,30,inf,110.5892327,385.0991987,0.215396327,0.005910701,0.492104828,21.78399862
0001993.wav,4000,29.68,inf,25.63350087,309.3407326,0.776946251,0.00859306,0.676610424,19.99625078
0001994.wav,4000,18.704,inf,339.7494056,473.041367,0.190793205,0.012522916,0.514884822,36.40382056
0001995.wav,4000,21.76,inf,198.5417777,338.6668381,0.193469761,0.014334255,0.573332114,34.47599086
0001996.wav,4000,17.648,inf,125.4014285,452.4644483,0.196800903,0.008716188,0.490533181,19.47628905
0001997.wav,4000,10.384,inf,53.2333266,437.7637884,0.136963139,0.007237249,0.309125115,15.75581211
0001998.wav,4000,11.392,inf,39.62683575,410.4637461,0.270263166,0.009857156,0.598537387,14.79109142
0001999.wav,4000,14.192,inf,74.63141815,480.6091673,0.253636237,0.006315342,0.454461381,20.90981153
0002000.wav,4000,30.256,inf,581.721866,444.9099864,0.169516592,0.005577106,0.289734635,42.9195661
0002001.wav,4000,29.648,inf,422.5911597,462.3516948,0.163209326,0.003499749,0.22862805,36.63562301
0002002.wav,4000,30.192,inf,529.7025948,334.6165278,0.320832305,0.006400238,0.427032977,43.1080275
0002003.wav,4000,30.56,inf,385.4949622,522.389264,0.291504632,0.006178555,0.345478194,38.68832343
0002004.wav,4000,34.992,inf,385.5534073,396.309036,0.353530619,0.002763483,0.301462337,35.25490413
0002005.wav,4000,29.792,inf,413.9535074,472.0326164,0.399594549,0.005347876,0.434337586,54.5503336
0002006.wav,4000,30.352,inf,280.83541,476.9759424,0.117296879,0.002900085,0.150217633,30.94828995
0002007.wav,4000,30.64,inf,347.8656461,652.281853,0.18760226,0.003238119,0.446339463,38.88672393
0002008.wav,4000,19.2,inf,543.8723841,421.625396,0.138533476,0.008155682,0.429721317,36.87810526
0002009.wav,4000,24.4,inf,256.0782229,384.6933106,0.090862254,0.009399262,0.409307901,29.91319204
0002010.wav,4000,29.664,inf,310.4755397,470.7930511,0.139093661,0.009866498,0.466174745,39.61642576
0002011.wav,4000,31.344,inf,214.2927042,452.880558,0.346794801,0.008806462,0.551854083,32.3431464
0002012.wav,4000,30.656,inf,67.14906368,408.4081585,0.37371549,0.008738769,0.457238133,24.73305945
0002013.wav,4000,30.192,inf,107.8162353,511.0933809,0.238352853,0.008459942,0.505597396,24.49963196
0002014.wav,4000,34.096,inf,60.6298691,359.05956,0.493313258,0.012571622,0.698330452,29.89112645
0002015.wav,4000,20.048,inf,70.00027841,515.6922824,0.096493388,0.003208897,0.357758666,17.37231457
0002016.wav,4000,30.256,inf,76.84503721,526.0956944,0.044193727,0.005890607,0.285239526,17.08406015
0002017.wav,4000,30.96,inf,82.05179443,515.9042222,0.115689677,0.006591015,0.282312944,20.19444994
0002018.wav,4000,30.56,inf,397.2070713,535.0080789,0.140286023,0.009646423,0.458852427,38.13503897
0002019.wav,4000,36.192,inf,249.1248205,782.5769977,0.230483203,0.0035936,0.370402709,32.58796655
0002020.wav,4000,30.288,inf,144.4124227,521.4675196,0.401904498,0.006833695,0.638647958,25.9811204
0002021.wav,4000,30.448,inf,89.37049946,602.9320422,0.070627902,0.004600738,0.409404857,21.29454861
0002022.wav,4000,21.76,inf,770.1509061,502.8634611,0.138519683,0.007444057,0.41191969,71.6165675
0002023.wav,4000,17.52,inf,105.9511328,333.1277787,0.530705575,0.005933648,0.376021517,29.75475454
0002024.wav,4000,15.296,inf,765.5150276,455.2575079,0.137382272,0.006228427,0.463349591,50.01126305
0002025.wav,4000,18.288,inf,201.1110741,297.8833592,0.404147431,0.00617658,0.478166589,26.5389391
0002026.wav,4000,14.704,inf,300.1826577,392.8879169,0.172768905,0.00869378,0.400350053,29.04335396
0002027.wav,4000,13.36,inf,727.3428013,424.1024438,0.202087989,0.005615554,0.287112888,38.5836839
0002028.wav,4000,37.792,inf,66.24385739,422.3573634,0.11722067,0.005915209,0.297797211,11.57972973
0002029.wav,4000,37.856,inf,15.4614512,407.8721084,0.039402461,0.006021678,0.50376029,5.35121923
0002030.wav,4000,31.152,inf,84.61880222,418.6246651,0.007870249,0.000492251,0.081099587,10.45753924
0002031.wav,4000,31.904,inf,459.5127197,459.4264456,0.121618113,0.005815627,0.379750721,36.54193723
0002032.wav,4000,27.152,inf,40.73325811,378.6701138,0.007620365,0.000553791,0.4619403,8.681464213
0002033.wav,4000,24.592,inf,119.2116945,372.5514728,0.107568032,0.003602958,0.432916265,20.47816022
0002034.wav,4000,38.496,inf,114.269016,384.864575,0.191840757,0.0063406,0.378155495,33.80999339
0002035.wav,4000,31.088,inf,123.9775656,307.8746246,0.602064886,0.007071298,0.641278531,32.76533807
0002036.wav,4000,29.456,inf,32.22828999,535.5916192,0.147072057,0.004744023,0.657644229,17.8731435
0002037.wav,4000,30.064,inf,121.1217859,443.8865193,0.236201553,0.005795252,0.377541094,28.73414895
0002038.wav,4000,49.984,inf,70.61524744,389.0508095,0.536517141,0.005003446,0.512366346,22.55948837
0002039.wav,4000,32.352,inf,57.62657032,538.6508933,0.767134156,0.004326251,0.663208419,18.24130862
0002040.wav,4000,31.488,inf,82.91923387,609.7593626,0.463345715,0.005207603,0.442669345,23.12797777
0002041.wav,4000,21.504,inf,585.8749857,359.3630698,0.259629733,0.0100458,0.550430308,46.29517548
0002042.wav,4000,29.2,inf,280.9878631,517.4338179,0.118205911,0.004474182,0.347759537,35.13238812
0002043.wav,4000,24.784,inf,213.4777996,341.8645276,0.485672466,0.011866476,0.608155621,37.36879648
0002044.wav,4000,26.992,inf,130.7560079,347.7143117,0.556502575,0.007224654,0.508263166,37.22651694
0002045.wav,4000,46.256,inf,211.0956167,578.4945936,0.058685977,0.000636258,0.077274306,23.66253835
0002046.wav,4000,35.296,inf,263.7558962,555.2385488,0.087213393,0.002022864,0.178205584,29.80144094
0002047.wav,4000,33.952,inf,314.6351234,597.6710319,0.067907789,0.001749806,0.263779834,32.10359414
0002048.wav,4000,23.648,inf,144.9579381,331.8273069,0.420320507,0.009633225,0.562339735,24.19552275
0002049.wav,4000,21.952,inf,73.06406211,303.9818474,0.413786298,0.007297429,0.603226094,20.37596273
0002050.wav,4000,20.992,inf,33.87478831,329.5542721,0.48547874,0.008566934,0.743097258,12.4673178
0002051.wav,4000,21.04,inf,99.60158279,312.1024621,0.429923026,0.007847024,0.589016302,19.4567368
0002052.wav,4000,31.2,inf,15.32649638,355.4266014,0.109780586,0.003588765,0.514777702,4.889743607
0002053.wav,4000,30.096,inf,19.09590358,484.6238271,0.182608447,0.008549449,0.506216927,7.341260753
0002054.wav,4000,31.088,inf,14.70910937,399.6034525,0.419836764,0.007962502,0.663422219,6.050080124
0002055.wav,4000,30.144,inf,12.36520619,359.2890604,0.507458456,0.011189033,0.717918631,6.357720273
0002056.wav,4000,24.592,inf,134.2282903,422.6692304,0.112367457,0.002723133,0.213960024,19.29393124
0002057.wav,4000,16.384,inf,95.41498072,284.001796,0.635942534,0.010937293,0.606199451,29.31405708
0002058.wav,4000,20.752,inf,369.1034204,371.5037365,0.43224669,0.008926183,0.563902203,44.85249119
0002059.wav,4000,30.544,inf,156.769834,391.3877471,0.119099834,0.008369792,0.434955831,24.21655556
0002060.wav,4000,33.296,inf,21.78365324,592.2988858,0.019685654,0.000983233,0.479882639,6.6048235
0002061.wav,4000,30.8,inf,44.41622122,343.0898147,0.260861382,0.006934342,0.516883574,11.26129467
0002062.wav,4000,32.896,inf,196.5574533,520.8488522,0.108071138,0.004139322,0.251310793,21.66992264
0002063.wav,4000,30.48,inf,96.82978247,414.987746,0.253351279,0.009779532,0.523927777,25.1952899
0002064.wav,4000,34.16,inf,46.01313719,392.7618484,0.171928422,0.008585549,0.451053508,11.69982601
0002065.wav,4000,31.184,inf,46.95079182,415.6198201,0.505032352,0.007905094,0.54996013,15.52290917
0002066.wav,4000,30.56,inf,36.87088826,372.1006724,0.589142926,0.007828981,0.491083536,12.41787274
0002067.wav,4000,31.488,inf,13.26388282,261.9754813,0.61684095,0.009640643,0.681098766,7.560596372
0002068.wav,4000,30.24,inf,155.9025651,497.609047,0.100144119,0.003692398,0.200894101,17.83541698
0002069.wav,4000,30.752,inf,281.8725323,469.0641922,0.255081686,0.007839526,0.471363886,28.75378215
0002070.wav,4000,29.744,inf,156.748463,426.4773313,0.283451149,0.007403675,0.371476484,22.92252567
0002071.wav,4000,30.656,inf,106.1844977,437.0213912,0.324300199,0.006487472,0.546073998,23.79892593
0002072.wav,4000,31.248,inf,49.0028791,508.9706243,0.356858668,0.003810056,0.355601635,12.30651906
0002073.wav,4000,34.56,inf,69.46499878,407.7742601,0.576613602,0.007400604,0.619125331,14.30599098
0002074.wav,4000,31.344,inf,45.03306244,441.4795777,0.389837049,0.00319481,0.372252598,14.80716133
0002075.wav,4000,29.584,inf,41.31767961,272.5387989,0.344649612,0.005529303,0.480111133,11.32063069
0002076.wav,4000,30.784,inf,124.5854406,485.6402112,0.238057618,0.009403983,0.469566316,21.79445157
0002077.wav,4000,29.44,inf,136.4828173,434.1024597,0.445952819,0.011212905,0.62132864,25.2366341
0002078.wav,4000,29.792,inf,73.09576225,541.8469242,0.191120419,0.007925675,0.444222286,17.08410273
0002079.wav,4000,28.4,inf,236.9511956,367.212484,0.182287523,0.013240027,0.601383821,29.14656908
0002080.wav,4000,37.84,inf,68.70940433,460.6634495,0.145220732,0.005065954,0.390980424,21.38971843
0002081.wav,4000,25.2,inf,76.84680819,438.8664756,0.323540302,0.00867133,0.520183588,16.6306247
0002082.wav,4000,28.352,inf,70.05268439,366.7315748,0.509178892,0.011361813,0.65082562,22.5901079
0002083.wav,4000,25.456,inf,75.67420782,469.1115595,0.269202314,0.007710067,0.478119824,16.88912281
0002084.wav,4000,28.192,inf,17.77890103,277.3805327,0.73561721,0.009934853,0.74990551,8.657749449
0002085.wav,4000,25.744,inf,9.487926411,377.1661089,0.062575557,0.003191878,0.731995885,4.697003698
0002086.wav,4000,27.392,inf,315.5651262,449.7836825,0.250744703,0.003916277,0.33939732,36.10935809
0002087.wav,4000,28.896,inf,446.341195,436.2982751,0.144011767,0.003399348,0.32112507,32.20039185
0002088.wav,4000,29.456,inf,190.2637381,467.8544917,0.326094931,0.001565356,0.248955644,30.50640356
0002089.wav,4000,29.552,inf,282.0618535,502.1709691,0.189975687,0.001871874,0.129404977,29.57941242
0002090.wav,4000,26.192,inf,73.79181402,557.5296971,0.013921081,0.000621339,0.457888816,17.58012232
0002091.wav,4000,26.784,inf,211.0666169,488.4009901,0.152644606,0.00320195,0.285960139,20.72454437
0002092.wav,4000,24.384,inf,262.7352634,630.5408884,0.069944729,0.002521616,0.362638396,23.02579286
0002093.wav,4000,28.4,inf,30.32230537,330.9771128,0.603140044,0.009035737,0.648661954,19.86415801
0002094.wav,4000,27.456,inf,79.19483113,334.8596747,0.309966396,0.010429232,0.684475955,33.05217213
0002095.wav,4000,26.592,inf,105.6525387,349.5659785,0.377940832,0.00942274,0.516060565,24.65530536
0002096.wav,4000,23.744,inf,214.3933433,343.6548329,0.257321073,0.011262723,0.561307199,35.55667822
0002097.wav,4000,15.84,inf,87.74188993,284.7649722,0.595931506,0.012795235,0.708692278,30.72455045
0002098.wav,4000,22.96,inf,108.2457124,570.1916044,0.109806174,0.007232133,0.424891817,23.02323305
0002099.wav,4000,19.888,inf,73.98402574,298.1629309,0.705791981,0.010048435,0.618691969,31.50335424
0002100.wav,4000,19.744,inf,28.15558783,249.6236835,0.53184284,0.010581728,0.662870557,18.6982807
